TAGGABLE_TYPE,TAGGABLE_ID,ATTRIBUTE_TAG,VALUE_TAG
Token,540622,EDITORIAL_STATUS,corrected
Token,540623,EDITORIAL_STATUS,corrected
Token,540624,EDITORIAL_STATUS,corrected
Token,540625,EDITORIAL_STATUS,corrected
Token,540626,EDITORIAL_STATUS,corrected
Token,540627,EDITORIAL_STATUS,corrected
Token,540629,EDITORIAL_STATUS,corrected
Token,540630,EDITORIAL_STATUS,corrected
Token,540631,EDITORIAL_STATUS,corrected
Token,540632,EDITORIAL_STATUS,corrected
Token,541073,EDITORIAL_STATUS,corrected
Token,541074,EDITORIAL_STATUS,corrected
Token,541077,EDITORIAL_STATUS,corrected
Token,541079,EDITORIAL_STATUS,corrected
Token,541080,EDITORIAL_STATUS,corrected
Token,541081,EDITORIAL_STATUS,corrected
Token,541082,EDITORIAL_STATUS,corrected
Token,541083,EDITORIAL_STATUS,corrected
Token,541085,EDITORIAL_STATUS,corrected
Token,541086,EDITORIAL_STATUS,corrected
Token,541087,EDITORIAL_STATUS,corrected
Token,541088,EDITORIAL_STATUS,corrected
Token,541089,EDITORIAL_STATUS,corrected
Token,541091,EDITORIAL_STATUS,corrected
Token,541092,EDITORIAL_STATUS,corrected
Token,541093,EDITORIAL_STATUS,corrected
Token,541094,EDITORIAL_STATUS,corrected
Token,541096,EDITORIAL_STATUS,corrected
Token,541097,EDITORIAL_STATUS,corrected
Token,541098,EDITORIAL_STATUS,corrected
Token,541099,EDITORIAL_STATUS,corrected
Token,541100,EDITORIAL_STATUS,corrected
Token,541100,EDITORIAL_STATUS,corrected
Token,541101,EDITORIAL_STATUS,corrected
Token,541102,EDITORIAL_STATUS,corrected
Token,541103,EDITORIAL_STATUS,corrected
Token,541313,EDITORIAL_STATUS,corrected
Token,541314,EDITORIAL_STATUS,corrected
Token,541315,EDITORIAL_STATUS,corrected
Token,541317,EDITORIAL_STATUS,corrected
Token,541318,EDITORIAL_STATUS,corrected
Token,541319,EDITORIAL_STATUS,corrected
Token,541320,EDITORIAL_STATUS,corrected
Token,541322,EDITORIAL_STATUS,corrected
Token,541323,EDITORIAL_STATUS,corrected
Token,541324,EDITORIAL_STATUS,corrected
Token,541325,EDITORIAL_STATUS,corrected
Token,541326,EDITORIAL_STATUS,corrected
Token,541327,EDITORIAL_STATUS,corrected
Token,541329,EDITORIAL_STATUS,corrected
Token,541330,EDITORIAL_STATUS,corrected
Token,541331,EDITORIAL_STATUS,corrected
Token,541332,EDITORIAL_STATUS,corrected
Token,541333,EDITORIAL_STATUS,corrected
Token,541334,EDITORIAL_STATUS,corrected
Token,541336,EDITORIAL_STATUS,corrected
Token,541337,EDITORIAL_STATUS,corrected
Token,541338,EDITORIAL_STATUS,corrected
Token,541339,EDITORIAL_STATUS,corrected
Token,541340,EDITORIAL_STATUS,corrected
Token,541342,EDITORIAL_STATUS,corrected
Token,541343,EDITORIAL_STATUS,corrected
Token,541344,EDITORIAL_STATUS,corrected
Token,541345,EDITORIAL_STATUS,corrected
Token,541346,EDITORIAL_STATUS,corrected
Token,541347,EDITORIAL_STATUS,corrected
Token,541349,EDITORIAL_STATUS,corrected
Token,541350,EDITORIAL_STATUS,corrected
Token,541351,EDITORIAL_STATUS,corrected
Token,541352,EDITORIAL_STATUS,corrected
Token,541353,EDITORIAL_STATUS,corrected
Token,541492,EDITORIAL_STATUS,corrected
Token,541494,EDITORIAL_STATUS,corrected
Token,541495,EDITORIAL_STATUS,corrected
Token,541497,EDITORIAL_STATUS,corrected
Token,541498,EDITORIAL_STATUS,corrected
Token,541499,EDITORIAL_STATUS,corrected
Token,541500,EDITORIAL_STATUS,corrected
Token,541501,EDITORIAL_STATUS,corrected
Token,541502,EDITORIAL_STATUS,corrected
Token,541503,EDITORIAL_STATUS,corrected
Token,541710,EDITORIAL_STATUS,corrected
Token,541712,EDITORIAL_STATUS,corrected
Token,541714,EDITORIAL_STATUS,corrected
Token,541715,EDITORIAL_STATUS,corrected
Token,541716,EDITORIAL_STATUS,corrected
Token,541717,EDITORIAL_STATUS,corrected
Token,541718,EDITORIAL_STATUS,corrected
Token,541719,EDITORIAL_STATUS,corrected
Token,541721,EDITORIAL_STATUS,corrected
Token,541722,EDITORIAL_STATUS,corrected
Token,541723,EDITORIAL_STATUS,corrected
Token,541724,EDITORIAL_STATUS,corrected
Token,541726,EDITORIAL_STATUS,corrected
Token,541727,EDITORIAL_STATUS,corrected
Token,541728,EDITORIAL_STATUS,corrected
Token,541729,EDITORIAL_STATUS,corrected
Token,541730,EDITORIAL_STATUS,corrected
Token,541732,EDITORIAL_STATUS,corrected
Token,541733,EDITORIAL_STATUS,corrected
Token,541734,EDITORIAL_STATUS,corrected
Token,541735,EDITORIAL_STATUS,corrected
Token,541736,EDITORIAL_STATUS,corrected
Token,541738,EDITORIAL_STATUS,corrected
Token,541739,EDITORIAL_STATUS,corrected
Token,541740,EDITORIAL_STATUS,corrected
Token,541742,EDITORIAL_STATUS,corrected
Token,541743,EDITORIAL_STATUS,corrected
Token,541744,EDITORIAL_STATUS,corrected
Token,541746,EDITORIAL_STATUS,corrected
Token,541747,EDITORIAL_STATUS,corrected
Token,541748,EDITORIAL_STATUS,corrected
Token,541749,EDITORIAL_STATUS,corrected
Token,541750,EDITORIAL_STATUS,corrected
Token,541751,EDITORIAL_STATUS,corrected
Token,541759,EDITORIAL_STATUS,corrected
Token,541760,EDITORIAL_STATUS,corrected
Token,541762,EDITORIAL_STATUS,corrected
Token,541764,EDITORIAL_STATUS,corrected
Token,541765,EDITORIAL_STATUS,corrected
Token,541766,EDITORIAL_STATUS,corrected
Token,542676,EDITORIAL_STATUS,corrected
Token,542676,EDITORIAL_STATUS,corrected
Token,542677,EDITORIAL_STATUS,corrected
Token,542678,EDITORIAL_STATUS,corrected
Token,542680,EDITORIAL_STATUS,corrected
Token,542681,EDITORIAL_STATUS,corrected
Token,542682,EDITORIAL_STATUS,corrected
Token,733924,EDITORIAL_STATUS,segmented
Token,733925,EDITORIAL_STATUS,segmented
Token,544049,EDITORIAL_STATUS,corrected
Token,563305,EDITORIAL_STATUS,corrected
Token,544596,EDITORIAL_STATUS,corrected
Token,544597,EDITORIAL_STATUS,corrected
Token,544598,EDITORIAL_STATUS,corrected
Token,544599,EDITORIAL_STATUS,corrected
Token,544662,EDITORIAL_STATUS,expansion
Token,544663,EDITORIAL_STATUS,expansion
Token,544671,EDITORIAL_STATUS,corrected
Token,544671,EDITORIAL_STATUS,corrected
Token,544673,EDITORIAL_STATUS,corrected
Token,544674,EDITORIAL_STATUS,corrected
Token,544675,EDITORIAL_STATUS,corrected
Token,544676,EDITORIAL_STATUS,corrected
Token,544677,EDITORIAL_STATUS,corrected
Token,544679,EDITORIAL_STATUS,corrected
Token,544680,EDITORIAL_STATUS,corrected
Token,544681,EDITORIAL_STATUS,corrected
Token,544682,EDITORIAL_STATUS,corrected
Token,544684,EDITORIAL_STATUS,corrected
Token,544685,EDITORIAL_STATUS,corrected
Token,544686,EDITORIAL_STATUS,corrected
Token,544687,EDITORIAL_STATUS,corrected
Token,544688,EDITORIAL_STATUS,corrected
Token,544690,EDITORIAL_STATUS,corrected
Token,544691,EDITORIAL_STATUS,corrected
Token,544692,EDITORIAL_STATUS,corrected
Token,545015,EDITORIAL_STATUS,corrected
Token,545016,EDITORIAL_STATUS,corrected
Token,545018,EDITORIAL_STATUS,corrected
Token,545019,EDITORIAL_STATUS,corrected
Token,545020,EDITORIAL_STATUS,corrected
Token,545060,EDITORIAL_STATUS,corrected
Token,545061,EDITORIAL_STATUS,corrected
Token,545062,EDITORIAL_STATUS,corrected
Token,545063,EDITORIAL_STATUS,corrected
Token,545271,EDITORIAL_STATUS,corrected
Token,545272,EDITORIAL_STATUS,corrected
Token,545274,EDITORIAL_STATUS,corrected
Token,545275,EDITORIAL_STATUS,corrected
Token,545276,EDITORIAL_STATUS,corrected
Token,545277,EDITORIAL_STATUS,corrected
Token,545278,EDITORIAL_STATUS,corrected
Token,545279,EDITORIAL_STATUS,corrected
Token,545581,EDITORIAL_STATUS,corrected
Token,545582,EDITORIAL_STATUS,corrected
Token,545583,EDITORIAL_STATUS,corrected
Token,545945,EDITORIAL_STATUS,expansion
Token,545946,EDITORIAL_STATUS,expansion
Token,546174,EDITORIAL_STATUS,expansion
Token,546175,EDITORIAL_STATUS,expansion
Token,546213,EDITORIAL_STATUS,expansion
Token,546214,EDITORIAL_STATUS,expansion
Token,546228,EDITORIAL_STATUS,corrected
Token,546229,EDITORIAL_STATUS,corrected
Token,546231,EDITORIAL_STATUS,corrected
Token,546232,EDITORIAL_STATUS,corrected
Token,546233,EDITORIAL_STATUS,corrected
Token,546234,EDITORIAL_STATUS,corrected
Token,546236,EDITORIAL_STATUS,corrected
Token,546237,EDITORIAL_STATUS,corrected
Token,546238,EDITORIAL_STATUS,corrected
Token,546239,EDITORIAL_STATUS,corrected
Token,546240,EDITORIAL_STATUS,corrected
Token,546241,EDITORIAL_STATUS,corrected
Token,546242,EDITORIAL_STATUS,corrected
Token,546244,EDITORIAL_STATUS,corrected
Token,546245,EDITORIAL_STATUS,corrected
Token,546246,EDITORIAL_STATUS,corrected
Token,546247,EDITORIAL_STATUS,corrected
Token,546452,EDITORIAL_STATUS,corrected
Token,546453,EDITORIAL_STATUS,corrected
Token,546454,EDITORIAL_STATUS,corrected
Token,546455,EDITORIAL_STATUS,corrected
Token,546456,EDITORIAL_STATUS,corrected
Token,546458,EDITORIAL_STATUS,corrected
Token,546459,EDITORIAL_STATUS,corrected
Token,546460,EDITORIAL_STATUS,corrected
Token,546461,EDITORIAL_STATUS,corrected
Token,546462,EDITORIAL_STATUS,corrected
Token,546463,EDITORIAL_STATUS,corrected
Token,546464,EDITORIAL_STATUS,corrected
Token,546825,EDITORIAL_STATUS,corrected
Token,546827,EDITORIAL_STATUS,corrected
Token,734224,EDITORIAL_STATUS,expansion
Token,734225,EDITORIAL_STATUS,expansion
Token,547780,EDITORIAL_STATUS,corrected
Token,547781,EDITORIAL_STATUS,corrected
Token,547783,EDITORIAL_STATUS,corrected
Token,548173,EDITORIAL_STATUS,corrected
Token,548173,EDITORIAL_STATUS,corrected
Token,548174,EDITORIAL_STATUS,corrected
Token,548175,EDITORIAL_STATUS,corrected
Token,548176,EDITORIAL_STATUS,corrected
Token,548177,EDITORIAL_STATUS,corrected
Token,548330,EDITORIAL_STATUS,corrected
Token,548332,EDITORIAL_STATUS,corrected
Token,548333,EDITORIAL_STATUS,corrected
Token,548334,EDITORIAL_STATUS,corrected
Token,548335,EDITORIAL_STATUS,corrected
Token,548336,EDITORIAL_STATUS,corrected
Token,548337,EDITORIAL_STATUS,corrected
Token,548338,EDITORIAL_STATUS,corrected
Token,548340,EDITORIAL_STATUS,corrected
Token,548341,EDITORIAL_STATUS,corrected
Token,548342,EDITORIAL_STATUS,corrected
Token,758188,EDITORIAL_STATUS,segmented
Token,758189,EDITORIAL_STATUS,segmented
Token,549174,EDITORIAL_STATUS,corrected
Token,549175,EDITORIAL_STATUS,corrected
Token,549176,EDITORIAL_STATUS,corrected
Token,549947,EDITORIAL_STATUS,corrected
Token,549948,EDITORIAL_STATUS,corrected
Token,552118,EDITORIAL_STATUS,corrected
Token,552119,EDITORIAL_STATUS,corrected
Token,552120,EDITORIAL_STATUS,corrected
Token,552121,EDITORIAL_STATUS,corrected
Token,552122,EDITORIAL_STATUS,corrected
Token,552123,EDITORIAL_STATUS,corrected
Token,552124,EDITORIAL_STATUS,corrected
Token,552125,EDITORIAL_STATUS,corrected
Token,552126,EDITORIAL_STATUS,corrected
Token,552127,EDITORIAL_STATUS,corrected
Token,552129,EDITORIAL_STATUS,corrected
Token,552130,EDITORIAL_STATUS,corrected
Token,552131,EDITORIAL_STATUS,corrected
Token,552132,EDITORIAL_STATUS,corrected
Token,552133,EDITORIAL_STATUS,corrected
Token,552134,EDITORIAL_STATUS,corrected
Token,553540,EDITORIAL_STATUS,corrected
Token,553541,EDITORIAL_STATUS,corrected
Token,553542,EDITORIAL_STATUS,corrected
Token,553544,EDITORIAL_STATUS,corrected
Token,553545,EDITORIAL_STATUS,corrected
Token,553546,EDITORIAL_STATUS,corrected
Token,553547,EDITORIAL_STATUS,corrected
Token,553548,EDITORIAL_STATUS,corrected
Token,553549,EDITORIAL_STATUS,corrected
Token,553668,EDITORIAL_STATUS,corrected
Token,553669,EDITORIAL_STATUS,corrected
Token,553670,EDITORIAL_STATUS,corrected
Token,553671,EDITORIAL_STATUS,corrected
Token,553672,EDITORIAL_STATUS,corrected
Token,553673,EDITORIAL_STATUS,corrected
Token,553827,EDITORIAL_STATUS,corrected
Token,553828,EDITORIAL_STATUS,corrected
Token,553829,EDITORIAL_STATUS,corrected
Token,553830,EDITORIAL_STATUS,corrected
Token,553831,EDITORIAL_STATUS,corrected
Token,553832,EDITORIAL_STATUS,corrected
Token,553833,EDITORIAL_STATUS,corrected
Token,554089,EDITORIAL_STATUS,corrected
Token,554090,EDITORIAL_STATUS,corrected
Token,554091,EDITORIAL_STATUS,corrected
Token,554092,EDITORIAL_STATUS,corrected
Token,554093,EDITORIAL_STATUS,corrected
Token,554094,EDITORIAL_STATUS,corrected
Token,554095,EDITORIAL_STATUS,corrected
Token,554096,EDITORIAL_STATUS,corrected
Token,554098,EDITORIAL_STATUS,corrected
Token,554099,EDITORIAL_STATUS,corrected
Token,554100,EDITORIAL_STATUS,corrected
Token,554101,EDITORIAL_STATUS,corrected
Token,554102,EDITORIAL_STATUS,corrected
Token,554104,EDITORIAL_STATUS,corrected
Token,554105,EDITORIAL_STATUS,corrected
Token,554106,EDITORIAL_STATUS,corrected
Token,554107,EDITORIAL_STATUS,corrected
Token,554108,EDITORIAL_STATUS,corrected
Token,554109,EDITORIAL_STATUS,corrected
Token,554110,EDITORIAL_STATUS,corrected
Token,554111,EDITORIAL_STATUS,corrected
Token,554112,EDITORIAL_STATUS,corrected
Token,554113,EDITORIAL_STATUS,corrected
Token,554114,EDITORIAL_STATUS,corrected
Token,554116,EDITORIAL_STATUS,corrected
Token,554117,EDITORIAL_STATUS,corrected
Token,554118,EDITORIAL_STATUS,corrected
Token,555427,EDITORIAL_STATUS,corrected
Token,555428,EDITORIAL_STATUS,corrected
Token,555429,EDITORIAL_STATUS,corrected
Token,555429,EDITORIAL_STATUS,corrected
Token,555430,EDITORIAL_STATUS,corrected
Token,555431,EDITORIAL_STATUS,corrected
Token,555432,EDITORIAL_STATUS,corrected
Token,555433,EDITORIAL_STATUS,corrected
Token,555434,EDITORIAL_STATUS,corrected
Token,555644,EDITORIAL_STATUS,corrected
Token,555646,EDITORIAL_STATUS,corrected
Token,555647,EDITORIAL_STATUS,corrected
Token,555648,EDITORIAL_STATUS,corrected
Token,555649,EDITORIAL_STATUS,corrected
Token,555650,EDITORIAL_STATUS,corrected
Token,555651,EDITORIAL_STATUS,corrected
Token,555652,EDITORIAL_STATUS,corrected
Token,555962,EDITORIAL_STATUS,unclear
Token,555963,EDITORIAL_STATUS,unclear
Token,557111,ENDOCLICITY,host
Token,557112,ENDOCLICITY,clitic
Token,557113,ENDOCLICITY,clitic
Token,558472,EDITORIAL_STATUS,corrected
Token,558473,EDITORIAL_STATUS,corrected
Token,558475,EDITORIAL_STATUS,corrected
Token,558476,EDITORIAL_STATUS,corrected
Token,558477,EDITORIAL_STATUS,corrected
Token,558663,EDITORIAL_STATUS,corrected
Token,558664,EDITORIAL_STATUS,corrected
Token,558665,EDITORIAL_STATUS,corrected
Token,558666,EDITORIAL_STATUS,corrected
Token,558667,EDITORIAL_STATUS,corrected
Token,558928,EDITORIAL_STATUS,corrected
Token,558930,EDITORIAL_STATUS,corrected
Token,558931,EDITORIAL_STATUS,corrected
Token,558932,EDITORIAL_STATUS,corrected
Token,558933,EDITORIAL_STATUS,corrected
Token,559045,EDITORIAL_STATUS,corrected
Token,559046,EDITORIAL_STATUS,corrected
Token,559047,EDITORIAL_STATUS,corrected
Token,559048,EDITORIAL_STATUS,corrected
Token,559049,EDITORIAL_STATUS,corrected
Token,559051,EDITORIAL_STATUS,corrected
Token,559052,EDITORIAL_STATUS,corrected
Token,559053,EDITORIAL_STATUS,corrected
Token,559054,EDITORIAL_STATUS,corrected
Token,559055,EDITORIAL_STATUS,corrected
Token,559056,EDITORIAL_STATUS,corrected
Token,559089,EDITORIAL_STATUS,corrected
Token,559090,EDITORIAL_STATUS,corrected
Token,559090,EDITORIAL_STATUS,corrected
Token,559091,EDITORIAL_STATUS,corrected
Token,559091,EDITORIAL_STATUS,corrected
Token,559092,EDITORIAL_STATUS,corrected
Token,559092,EDITORIAL_STATUS,corrected
Token,559093,EDITORIAL_STATUS,corrected
Token,559094,EDITORIAL_STATUS,corrected
Token,559095,EDITORIAL_STATUS,corrected
Token,559096,EDITORIAL_STATUS,corrected
Token,559097,EDITORIAL_STATUS,corrected
Token,559098,EDITORIAL_STATUS,corrected
Token,559099,EDITORIAL_STATUS,corrected
Token,559100,EDITORIAL_STATUS,corrected
Token,559101,EDITORIAL_STATUS,corrected
Token,559102,EDITORIAL_STATUS,corrected
Token,559103,EDITORIAL_STATUS,corrected
Token,559104,EDITORIAL_STATUS,corrected
Token,559105,EDITORIAL_STATUS,corrected
Token,559106,EDITORIAL_STATUS,corrected
Token,559108,EDITORIAL_STATUS,corrected
Token,559109,EDITORIAL_STATUS,corrected
Token,559110,EDITORIAL_STATUS,corrected
Token,559111,EDITORIAL_STATUS,corrected
Token,559229,EDITORIAL_STATUS,corrected
Token,559230,EDITORIAL_STATUS,corrected
Token,559272,EDITORIAL_STATUS,corrected
Token,559273,EDITORIAL_STATUS,corrected
Token,559274,EDITORIAL_STATUS,corrected
Token,559275,EDITORIAL_STATUS,corrected
Token,559276,EDITORIAL_STATUS,corrected
Token,559278,EDITORIAL_STATUS,corrected
Token,559279,EDITORIAL_STATUS,corrected
Token,559281,EDITORIAL_STATUS,corrected
Token,559282,EDITORIAL_STATUS,corrected
Token,559283,EDITORIAL_STATUS,corrected
Token,559284,EDITORIAL_STATUS,corrected
Token,559285,EDITORIAL_STATUS,corrected
Token,559286,EDITORIAL_STATUS,corrected
Token,559355,EDITORIAL_STATUS,corrected
Token,559357,EDITORIAL_STATUS,corrected
Token,559357,EDITORIAL_STATUS,corrected
Token,559358,EDITORIAL_STATUS,corrected
Token,559359,EDITORIAL_STATUS,corrected
Token,559361,EDITORIAL_STATUS,corrected
Token,559362,EDITORIAL_STATUS,corrected
Token,559363,EDITORIAL_STATUS,corrected
Token,559364,EDITORIAL_STATUS,corrected
Token,559365,EDITORIAL_STATUS,corrected
Token,559616,EDITORIAL_STATUS,corrected
Token,559617,EDITORIAL_STATUS,corrected
Token,559618,EDITORIAL_STATUS,corrected
Token,559619,EDITORIAL_STATUS,corrected
Token,559621,EDITORIAL_STATUS,corrected
Token,559622,EDITORIAL_STATUS,corrected
Token,559623,EDITORIAL_STATUS,corrected
Token,559624,EDITORIAL_STATUS,corrected
Token,559646,EDITORIAL_STATUS,corrected
Token,559647,EDITORIAL_STATUS,corrected
Token,559647,EDITORIAL_STATUS,corrected
Token,559648,EDITORIAL_STATUS,corrected
Token,559648,EDITORIAL_STATUS,corrected
Token,559649,EDITORIAL_STATUS,corrected
Token,559650,EDITORIAL_STATUS,corrected
Token,559651,EDITORIAL_STATUS,corrected
Token,559667,EDITORIAL_STATUS,corrected
Token,559668,EDITORIAL_STATUS,corrected
Token,559669,EDITORIAL_STATUS,corrected
Token,559670,EDITORIAL_STATUS,corrected
Token,559671,EDITORIAL_STATUS,corrected
Token,559673,EDITORIAL_STATUS,corrected
Token,559674,EDITORIAL_STATUS,corrected
Token,559675,EDITORIAL_STATUS,corrected
Token,560693,EDITORIAL_STATUS,corrected
Token,560694,EDITORIAL_STATUS,corrected
Token,560695,EDITORIAL_STATUS,corrected
Token,560966,EDITORIAL_STATUS,unclear
Token,560967,EDITORIAL_STATUS,unclear
Token,561194,EDITORIAL_STATUS,unclear
Token,561195,EDITORIAL_STATUS,unclear
Token,561427,EDITORIAL_STATUS,unclear
Token,561428,EDITORIAL_STATUS,unclear
Token,561481,ENDOCLICITY,host
Token,561482,ENDOCLICITY,clitic
Token,561483,ENDOCLICITY,clitic
Token,561485,EDITORIAL_STATUS,corrected
Token,561486,EDITORIAL_STATUS,corrected
Token,561487,EDITORIAL_STATUS,corrected
Token,561488,EDITORIAL_STATUS,corrected
Token,561489,EDITORIAL_STATUS,corrected
Token,561960,EDITORIAL_STATUS,corrected
Token,561961,EDITORIAL_STATUS,corrected
Token,561961,EDITORIAL_STATUS,corrected
Token,561962,EDITORIAL_STATUS,corrected
Token,561962,EDITORIAL_STATUS,corrected
Token,561963,EDITORIAL_STATUS,corrected
Token,561964,EDITORIAL_STATUS,corrected
Token,561965,EDITORIAL_STATUS,corrected
Token,561966,EDITORIAL_STATUS,corrected
Token,561967,EDITORIAL_STATUS,corrected
Token,562092,EDITORIAL_STATUS,corrected
Token,562093,EDITORIAL_STATUS,corrected
Token,562094,EDITORIAL_STATUS,corrected
Token,562095,EDITORIAL_STATUS,corrected
Token,562097,EDITORIAL_STATUS,corrected
Token,562098,EDITORIAL_STATUS,corrected
Token,562099,EDITORIAL_STATUS,corrected
Token,562604,EDITORIAL_STATUS,corrected
Token,562605,EDITORIAL_STATUS,corrected
Token,562606,EDITORIAL_STATUS,corrected
Token,562607,EDITORIAL_STATUS,corrected
Token,562608,EDITORIAL_STATUS,corrected
Token,562609,EDITORIAL_STATUS,corrected
Token,562610,EDITORIAL_STATUS,corrected
Token,562611,EDITORIAL_STATUS,corrected
Token,562612,EDITORIAL_STATUS,corrected
Token,562710,EDITORIAL_STATUS,corrected
Token,562711,EDITORIAL_STATUS,corrected
Token,562712,EDITORIAL_STATUS,corrected
Token,562713,EDITORIAL_STATUS,corrected
Token,562714,EDITORIAL_STATUS,corrected
Token,562715,EDITORIAL_STATUS,corrected
Token,562717,EDITORIAL_STATUS,corrected
Token,562718,EDITORIAL_STATUS,corrected
Token,562719,EDITORIAL_STATUS,corrected
Token,562720,EDITORIAL_STATUS,corrected
Token,562721,EDITORIAL_STATUS,corrected
Token,562722,EDITORIAL_STATUS,corrected
Token,562723,EDITORIAL_STATUS,corrected
Token,562724,EDITORIAL_STATUS,corrected
Token,562725,EDITORIAL_STATUS,corrected
Token,562726,EDITORIAL_STATUS,corrected
Token,759461,EDITORIAL_STATUS,segmented
Token,759462,EDITORIAL_STATUS,segmented
Token,759463,EDITORIAL_STATUS,segmented
Token,562936,ENDOCLICITY,host
Token,562937,ENDOCLICITY,clitic
Token,562938,ENDOCLICITY,clitic
Token,562960,EDITORIAL_STATUS,corrected
Token,562961,EDITORIAL_STATUS,corrected
Token,562962,EDITORIAL_STATUS,corrected
Token,562963,EDITORIAL_STATUS,corrected
Token,562964,EDITORIAL_STATUS,corrected
Token,562965,EDITORIAL_STATUS,corrected
Token,562967,EDITORIAL_STATUS,corrected
Token,562968,EDITORIAL_STATUS,corrected
Token,562969,EDITORIAL_STATUS,corrected
Token,562970,EDITORIAL_STATUS,corrected
Token,562971,EDITORIAL_STATUS,corrected
Token,564689,EDITORIAL_STATUS,corrected
Token,564690,EDITORIAL_STATUS,corrected
Token,564691,EDITORIAL_STATUS,corrected
Token,564692,EDITORIAL_STATUS,corrected
Token,564693,EDITORIAL_STATUS,corrected
Token,564695,EDITORIAL_STATUS,corrected
Token,564696,EDITORIAL_STATUS,corrected
Token,564697,EDITORIAL_STATUS,corrected
Token,564698,EDITORIAL_STATUS,corrected
Token,564699,EDITORIAL_STATUS,corrected
Token,564700,EDITORIAL_STATUS,corrected
Token,564787,EDITORIAL_STATUS,corrected
Token,564787,EDITORIAL_STATUS,corrected
Token,564787,EDITORIAL_STATUS,corrected
Token,564788,EDITORIAL_STATUS,corrected
Token,564789,EDITORIAL_STATUS,corrected
Token,564987,EDITORIAL_STATUS,added
Token,565097,EDITORIAL_STATUS,corrected
Token,565098,EDITORIAL_STATUS,corrected
Token,565100,EDITORIAL_STATUS,corrected
Token,565101,EDITORIAL_STATUS,corrected
Token,565102,EDITORIAL_STATUS,corrected
Token,565103,EDITORIAL_STATUS,corrected
Token,565173,EDITORIAL_STATUS,corrected
Token,565174,EDITORIAL_STATUS,corrected
Token,565176,EDITORIAL_STATUS,corrected
Token,565177,EDITORIAL_STATUS,corrected
Token,817666,EDITORIAL_STATUS,expansion
Token,817667,EDITORIAL_STATUS,expansion
Token,565508,EDITORIAL_STATUS,corrected
Token,565509,EDITORIAL_STATUS,corrected
Token,565511,EDITORIAL_STATUS,corrected
Token,565513,EDITORIAL_STATUS,corrected
Token,565514,EDITORIAL_STATUS,corrected
Token,565515,EDITORIAL_STATUS,corrected
Token,565516,EDITORIAL_STATUS,corrected
Token,565517,EDITORIAL_STATUS,corrected
Token,565522,EDITORIAL_STATUS,corrected
Token,565524,EDITORIAL_STATUS,corrected
Token,565525,EDITORIAL_STATUS,corrected
Token,565526,EDITORIAL_STATUS,corrected
Token,565527,EDITORIAL_STATUS,corrected
Token,565548,EDITORIAL_STATUS,expansion
Token,565549,EDITORIAL_STATUS,expansion
Token,565955,EDITORIAL_STATUS,corrected
Token,565956,EDITORIAL_STATUS,corrected
Token,565958,EDITORIAL_STATUS,corrected
Token,565959,EDITORIAL_STATUS,corrected
Token,565960,EDITORIAL_STATUS,corrected
Token,565962,EDITORIAL_STATUS,corrected
Token,565963,EDITORIAL_STATUS,corrected
Token,565964,EDITORIAL_STATUS,corrected
Token,733920,EDITORIAL_STATUS,segmented
Token,733921,EDITORIAL_STATUS,segmented
Token,567261,EDITORIAL_STATUS,corrected
Token,567262,EDITORIAL_STATUS,corrected
Token,567264,EDITORIAL_STATUS,corrected
Token,567265,EDITORIAL_STATUS,corrected
Token,567267,EDITORIAL_STATUS,corrected
Token,567268,EDITORIAL_STATUS,corrected
Token,567269,EDITORIAL_STATUS,corrected
Token,567271,EDITORIAL_STATUS,corrected
Token,567272,EDITORIAL_STATUS,corrected
Token,567273,EDITORIAL_STATUS,corrected
Token,567274,EDITORIAL_STATUS,corrected
Token,791684,EDITORIAL_STATUS,expansion
Token,791685,EDITORIAL_STATUS,expansion
Token,568020,EDITORIAL_STATUS,corrected
Token,568021,EDITORIAL_STATUS,corrected
Token,568023,EDITORIAL_STATUS,corrected
Token,568095,EDITORIAL_STATUS,added
Token,568101,EDITORIAL_STATUS,corrected
Token,568102,EDITORIAL_STATUS,corrected
Token,568103,EDITORIAL_STATUS,corrected
Token,568298,EDITORIAL_STATUS,corrected
Token,568298,EDITORIAL_STATUS,corrected
Token,568299,EDITORIAL_STATUS,corrected
Token,568760,EDITORIAL_STATUS,corrected
Token,568761,EDITORIAL_STATUS,corrected
Token,568762,EDITORIAL_STATUS,corrected
Token,568763,EDITORIAL_STATUS,corrected
Token,569191,EDITORIAL_STATUS,corrected
Token,569192,EDITORIAL_STATUS,corrected
Token,569365,EDITORIAL_STATUS,corrected
Token,569366,EDITORIAL_STATUS,corrected
Token,569367,EDITORIAL_STATUS,corrected
Token,569368,EDITORIAL_STATUS,corrected
Token,569369,EDITORIAL_STATUS,corrected
Token,571584,EDITORIAL_STATUS,corrected
Token,571585,EDITORIAL_STATUS,corrected
Token,571587,EDITORIAL_STATUS,corrected
Token,571588,EDITORIAL_STATUS,corrected
Token,571589,EDITORIAL_STATUS,corrected
Token,571590,EDITORIAL_STATUS,corrected
Token,571592,EDITORIAL_STATUS,corrected
Token,571593,EDITORIAL_STATUS,corrected
Token,571594,EDITORIAL_STATUS,corrected
Token,571595,EDITORIAL_STATUS,corrected
Token,571596,EDITORIAL_STATUS,corrected
Token,571598,EDITORIAL_STATUS,corrected
Token,571599,EDITORIAL_STATUS,corrected
Token,571600,EDITORIAL_STATUS,corrected
