ID,HEAD_ID,RELATION_TAG,INFORMATION_STATUS_TAG,ANTECEDENT_ID,ANTECEDENT_HEAD_ID,ANTECEDENT_RELATION_TAG
,539629,sub,old,,539627,sub
,539645,sub,old,539633,,
,539667,sub,new,,,
,539669,sub,old,,539667,sub
,539710,sub,old,539709,,
,539714,sub,old,,539710,sub
,539731,sub,old,539726,,
,539828,sub,old,539826,,
,539830,sub,acc_sit,539816,,
,539845,sub,old,539840,,
,539851,sub,old,539849,,
,539863,sub,old,539860,,
,539875,sub,old,,539863,sub
,539886,sub,old,,539875,sub
,539893,sub,old,539838,,
,796532,sub,old,796519,,
,796546,sub,old,,796532,sub
,799716,sub,old,,796546,sub
,799718,sub,old,,799716,sub
,799723,sub,old,,799718,sub
,799726,sub,old,799724,,
,796607,sub,old,796602,,
,799856,sub,old,799852,,
,799862,sub,old,799858,,
,796731,sub,old,799939,,
1161546,,,acc_inf,,1082933,sub
1161547,,,info_unannotatable,,,
1161549,,,old,,1082911,sub
1161550,,,old,,1082933,sub
1161554,,,old,,1161552,sub
1161556,,,acc_sit,,,
1161558,,,acc_inf,1161554,,
1161560,,,old,1161549,,
1161563,,,old,1161560,,
1161569,,,old,1161554,,
1161577,,,old,1161563,,
1161578,,,old,1161577,,
1161582,,,non_spec,,,
1161583,,,info_unannotatable,,,
1161584,,,info_unannotatable,,,
1161585,,,info_unannotatable,,,
1161586,,,old,,1161573,sub
1161587,,,old,1161578,,
1161589,,,old,1161546,,
,799822,sub,old,796659,,
,799848,sub,old,799846,,
1161699,,,old,1083080,,
1161701,,,info_unannotatable,,,
1161702,,,info_unannotatable,,,
1161703,,,acc_inf,1161699,,
1161705,,,new,,,
1161712,,,old,1161699,,
1161713,,,new,,,
1161717,,,non_spec,,,
1161721,,,info_unannotatable,,,
1161722,,,new,,,
1161723,,,old,,1161716,sub
1161728,,,acc_inf,,1161710,sub
1161729,,,info_unannotatable,,,
1161732,,,info_unannotatable,,,
1161733,,,acc_inf,,1161714,sub
1161742,,,acc_gen,,,
1161743,,,info_unannotatable,,,
1161746,,,old,1083189,,
1161752,,,non_spec,,,
1161757,,,acc_gen,,,
1161759,,,non_spec,,,
1161760,,,info_unannotatable,,,
1161761,,,quant,,,
1161767,,,acc_gen,,,
1161770,,,old,,1083265,obj
1161771,,,old,1083266,,
1161775,,,acc_gen,,,
1161776,,,info_unannotatable,,,
1161782,,,acc_gen,,,
1161783,,,info_unannotatable,,,
1161784,,,acc_gen,,,
1161798,,,old,,1161792,sub
1161800,,,acc_gen,,,
1161803,,,acc_gen,,,
1161805,,,acc_gen,,,
1161808,,,info_unannotatable,,,
1161810,,,acc_inf,1161804,,
1161812,,,acc_gen,,,
1161813,,,info_unannotatable,,,
1161814,,,acc_gen,,,
1161815,,,old,1161811,,
1161816,,,info_unannotatable,,,
1161820,,,old,1161798,,
1161824,,,acc_gen,,,
1161829,,,new,,,
1161832,,,old,1161803,,
1161836,,,old,1161820,,
,796760,sub,old,799849,,
,796770,sub,old,796763,,
,796783,sub,old,,796770,sub
,563941,sub,old,563940,,
,563961,sub,old,563956,,
,563951,sub,old,563944,,
,563965,sub,old,563963,,
,563974,sub,old,563970,,
,563995,sub,old,563990,,
,563999,sub,old_inact,,,
,817620,sub,old,564000,,
,817623,sub,old,,817620,sub
,564011,sub,old,,817623,sub
,564019,sub,kind,,,
,564055,sub,old,,564052,sub
,564052,sub,old,564050,,
,564055,obj,old,564053,,
,564090,sub,old,,564086,sub
,564086,sub,old,564085,,
,564090,obj,old,564087,,
,564156,sub,old,564132,,
,564166,sub,kind,,,
,564169,sub,old,,564166,sub
,564189,sub,old,564186,,
,564197,sub,old,564193,,
,564205,sub,old,564202,,
,564217,sub,old,,564212,sub
,564212,sub,old,564211,,
,564243,sub,old,564228,,
,564275,sub,old,564269,,
,564291,sub,old,564288,,
,564308,sub,old,564301,,
,564316,sub,old,564315,,
,564324,sub,old,564321,,
,564326,sub,old,,564324,sub
,564331,sub,kind,,,
,564336,sub,old,564333,,
,564369,sub,old,564366,,
,564345,sub,old,564343,,
,564358,sub,old,564347,,
,564381,sub,old,564380,,
,564388,sub,old,,564381,sub
,564397,sub,old,564372,,
,564403,sub,old,564399,,
,564421,sub,old,564416,,
,564414,sub,old,,564403,sub
,563982,sub,old,563978,,
,796804,sub,old,796800,,
,796808,sub,old,,796804,sub
,796813,sub,old,,796808,sub
,796816,sub,old,796810,,
,796819,sub,old,796815,,
,796836,sub,old,796833,,
1161955,,,info_unannotatable,,,
1161956,,,quant,,,
1161957,,,info_unannotatable,,,
1161958,,,non_spec_old,1159867,,
1161960,,,old,1159812,,
1161962,,,old,1159814,,
1161965,,,old,1159817,,
1161971,,,info_unannotatable,,,
1161972,,,info_unannotatable,,,
1161973,,,info_unannotatable,,,
1161981,,,old,,1161950,sub
1161984,,,info_unannotatable,,,
,796882,sub,old,796864,,
,796888,sub,old,,796882,sub
,796927,sub,old,796926,,
,796935,sub,old,,796930,sub
,796936,sub,old,,796935,sub
,796943,sub,old,,796936,sub
,796950,sub,old,796949,,
,796955,sub,old,796952,,
,796973,sub,old,,796963,sub
,796979,sub,old,,796973,sub
,796986,sub,old,,,
,796928,sub,old,,796927,sub
,796930,sub,old,,796928,sub
,796778,sub,old,796777,,
,796893,sub,old,,796888,sub
,796897,sub,old,796874,,
,796899,sub,old,,796897,sub
,796908,sub,old,,796899,sub
,796957,sub,old,,796955,sub
,796963,sub,old,796961,,
,539339,sub,non_spec_old,539333,,
,539781,obj,non_spec_old,539774,,
,539800,sub,kind,,,
,564354,sub,old,564351,,
,765482,obj,old,735113,,
,765400,sub,old,765395,,
,735155,sub,old,735152,,
,735173,sub,non_spec_old,735170,,
,735182,sub,non_spec_old,,735173,sub
,735186,sub,non_spec_old,,735182,sub
,735199,sub,non_spec_old,735191,,
,735236,sub,old,735230,,
,735266,sub,old,735258,,
,766145,sub,old,735272,,
,766162,sub,old,,766149,sub
,735309,sub,old,735303,,
,765551,sub,old,735313,,
,765556,sub,old,765554,,
,765559,sub,old,,765551,sub
,735340,sub,old,735333,,
,735348,sub,old,735347,,
,735363,sub,old,735358,,
,735380,sub,old,735375,,
,735442,sub,old,735436,,
,735459,sub,old,735455,,
,735462,sub,old,735460,,
,735470,sub,old,,735468,sub
,735473,sub,old,,735470,sub
,766212,sub,old,766206,,
,735624,sub,old,735609,,
,735630,sub,old,,735624,sub
,735655,sub,old,,735653,sub
,735725,sub,old,735721,,
,735757,sub,old,735756,,
,735761,sub,old,735760,,
,735767,sub,old,,735761,sub
,735773,sub,old,,735767,sub
,735778,sub,old,,735773,sub
,735783,sub,old,,735778,sub
,735785,sub,old,,735783,sub
,735793,sub,old,735788,,
,735811,sub,old,735804,,
,735821,sub,old,735816,,
,1055631,sub,old,1055617,,
,735852,sub,new,,,
,735858,sub,old,,735852,sub
,735874,sub,old,735869,,
,766288,sub,old,,735858,sub
,766303,sub,old,,766288,sub
,766309,sub,old,766304,,
,735904,sub,old,,766309,sub
,735923,sub,old,735921,,
,735985,sub,old,735979,,
,735994,sub,old,735989,,
,735998,sub,old,,735994,sub
,736003,sub,old,736001,,
,736014,sub,old,736012,,
,736039,sub,old,,736033,sub
,736033,sub,old,736021,,
,736050,sub,old,736043,,
,755919,sub,old,755915,,
,755922,sub,old,,755919,sub
,735427,sub,old,735396,,
,736228,sub,old,736226,,
,736236,sub,old,736232,,
,736281,sub,old,736279,,
,736291,sub,old,736287,,
,736294,sub,old,736288,,
,736319,sub,old,736318,,
,796108,sub,old,736368,,
,796113,sub,old,,796109,sub
,736391,sub,old,796125,,
,736408,sub,old,,736394,sub
,736462,sub,old,,736455,sub
,736464,sub,old,,736462,sub
,736504,sub,old,736499,,
,736510,obj,old,736506,,
,736585,sub,old,736577,,
,736589,sub,old,,736585,sub
,736595,sub,old,,736589,sub
,736629,sub,old,736627,,
,736633,sub,old,,736629,sub
,736635,sub,old,736631,,
,736654,sub,old,736651,,
,736688,sub,old,736686,,
,736782,sub,old,736773,,
,736795,sub,old,736685,,
,736802,sub,old,,736795,sub
,797257,sub,old,797253,,
,736869,obj,old,736861,,
,736910,sub,old,,797310,sub
,797336,sub,old,,797333,sub
,797357,sub,old,797353,,
,797360,sub,old,797358,,
,736973,sub,old,,797360,sub
,797372,sub,old,736981,,
,736994,sub,old,,797372,sub
,736998,sub,old,,736994,sub
,737002,sub,old,,736998,sub
,736236,obj,old,736230,,
,736860,sub,old,736846,,
,737076,sub,old,,736998,sub
,737101,sub,acc_gen,,,
,737106,sub,old,,737101,sub
,737139,sub,old,,737076,sub
,737159,sub,old,737151,,
,737166,sub,old,,737159,sub
,737169,sub,old,,737166,sub
,784835,sub,old,737146,,
,784859,sub,old,784852,,
,737224,sub,old,,737222,sub
,737250,sub,old,737247,,
,737255,sub,old,,737250,sub
,790672,sub,old,790671,,
,737282,sub,old,737272,,
,737288,sub,old,737284,,
,737293,sub,old,,737288,sub
,785320,sub,old,785316,,
,785348,sub,old,785343,,
,737381,sub,old,,785320,sub
,785469,sub,old,785465,,
,737702,sub,old,737694,,
,737714,sub,old,,737702,sub
,737728,sub,old,,737717,sub
,785773,sub,old,785719,,
,785775,sub,old,,785773,sub
,785781,sub,old,785776,,
,785758,sub,old,785734,,
,737786,sub,old,737784,,
,737801,sub,old,737796,,
,737802,sub,old,,737801,sub
,737825,sub,acc_gen,,,
,737833,sub,old,737828,,
,785783,sub,old,737818,,
,785789,sub,old,,785783,sub
,785796,sub,old,,785789,sub
,785789,obj,old,785785,,
,785809,sub,old,785797,,
,785811,sub,old,,785809,sub
,737867,sub,old,737866,,
,737871,sub,old,737865,,
,737876,sub,old,737873,,
,785827,sub,acc_gen,,,
,785866,sub,old,737931,,
,785872,sub,old,,785866,sub
,785874,sub,old,,785872,sub
,737974,sub,old,,737970,sub
,786254,sub,old,786248,,
,738024,sub,old,,738019,sub
,738019,obj,old,738017,,
,738037,sub,old,738034,,
,738054,sub,old,738050,,
,738065,sub,old,,738054,sub
,738073,sub,old,738067,,
,738077,sub,old,738075,,
,738086,sub,old,738085,,
,738091,sub,old,,738077,sub
,738097,sub,old,738079,,
,738104,sub,old,738101,,
,738106,sub,old,,738104,sub
,738117,sub,old,,738106,sub
,738233,sub,old,738225,,
,738248,sub,old,738243,,
,786599,sub,old,738283,,
,786603,sub,old,786602,,
,786606,sub,old,786604,,
,738302,sub,old,738298,,
,738304,sub,old,,738302,sub
,786630,sub,old,786629,,
,786620,sub,acc_sit,,738301,sub
,786624,sub,old,786621,,
,738366,sub,old,786661,,
,786674,sub,acc_inf,738368,,
,738383,sub,old,,738380,sub
,738387,sub,old,738384,,
,786683,sub,old,,786681,sub
,786726,sub,old,,786724,sub
,786765,sub,old,786728,,
,786787,sub,old,786770,,
,786791,sub,old,,786787,sub
,786796,sub,old,786793,,
,786834,sub,old,786824,,
,738521,sub,old,738514,,
,738508,sub,old,738505,,
,787148,sub,old,787139,,
,787160,sub,old,,787158,sub
,738570,sub,old,,787160,sub
,738574,sub,old,,738570,sub
,738582,sub,old,,738577,sub
,738604,sub,old,,738600,sub
,738610,sub,old,,738604,sub
,787181,sub,old,,787179,sub
,787221,sub,old,787188,,
,787232,sub,old,,787228,sub
,787266,sub,old,787250,,
,738709,sub,old,738706,,
,738727,sub,old,,738723,sub
,787334,sub,old,,787329,sub
,738759,sub,old,738757,,
,738760,sub,old,,738759,sub
,738769,sub,old,738768,,
,738774,sub,old,,738773,sub
,738775,sub,old,738771,,
,787368,sub,old,,787367,sub
,787375,sub,old,787371,,
,787986,sub,old,787976,,
,787992,obj,old,787988,,
,788002,sub,old,,787998,sub
,788016,sub,old,,788009,sub
,738937,sub,old,788027,,
,738984,sub,old,738982,,
,788070,sub,old,788067,,
,788072,sub,old,,788070,sub
,788062,sub,non_spec,,,
,788069,sub,non_spec_old,,788062,sub
,739004,sub,old,738987,,
,739012,sub,old,739008,,
,739015,sub,old,,739012,sub
,739020,sub,old,,739015,sub
,739021,sub,old,739019,,
,739027,sub,old,739025,,
,788087,sub,old,,788086,sub
,739062,sub,non_spec_old,,739058,sub
,739067,sub,old,,739062,sub
,739074,sub,old,,739020,sub
,739077,sub,old,,739074,sub
,739089,sub,old,,739077,sub
,739092,sub,old,739091,,
,739100,sub,old,,739092,sub
,739146,sub,old,739135,,
,739148,sub,old,,739146,sub
,739165,sub,old,,739153,sub
,788110,sub,old,788103,,
,788120,sub,old,788116,,
,739226,sub,old,739222,,
,739232,sub,old,739199,,
,788247,sub,non_spec_old,788210,,
,739317,sub,non_spec_old,739307,,
,739216,sub,old,739212,,
,739345,sub,old,,739341,sub
,739355,sub,old,739353,,
,788616,sub,old,788606,,
,788618,sub,old,,788616,sub
,739420,sub,old,,739367,sub
,739441,sub,old,739436,,
,739464,sub,old,739455,,
,739466,sub,old,739459,,
,739476,sub,old,739471,,
,739485,sub,old,739478,,
,739486,sub,old,,739485,sub
,788694,sub,old,739496,,
,739505,sub,non_spec,,,
,739510,sub,non_spec,,,
,739513,sub,non_spec,,,
,739515,sub,non_spec,,,
,739515,obj,non_spec_old,739511,,
,1055609,sub,old,,788694,sub
,739525,sub,old,1055611,,
,739544,sub,old,739540,,
,739549,sub,old,739546,,
,739565,sub,old,,739558,sub
,739558,sub,old,739550,,
,739708,sub,old,739702,,
,739739,sub,old,739735,,
,739746,sub,old,739743,,
,739757,sub,non_spec_old,739754,,
,739761,sub,non_spec_old,,739757,sub
,739761,obj,old,739759,,
,739763,sub,non_spec_old,,739761,sub
,739771,sub,old,739767,,
,739778,sub,old,,739771,sub
,739800,sub,old,739796,,
,739812,sub,old,739805,,
,739820,sub,non_spec_old,739814,,
,739822,sub,non_spec_old,,739820,sub
,739842,sub,old,739769,,
,739846,sub,old,739841,,
,739851,sub,old,,739846,sub
,739854,sub,old,739853,,
,790191,sub,old,739857,,
,739884,sub,old,739882,,
,739896,sub,old,739895,,
,739896,obj,non_spec_old,739893,,
,739906,sub,old,,739896,sub
,739909,sub,old,790195,,
,739962,obj,non_spec,,,
,739961,sub,old,,739955,sub
,739974,sub,old,739969,,
,739980,sub,old,739966,,
,739986,sub,old,739983,,
,790565,sub,old,,790564,sub
,790572,sub,old,790569,,
,740016,sub,old,,790572,sub
,740026,sub,old,740022,,
,740029,sub,old,,740026,sub
,740026,obj,non_spec,,,
,740031,sub,old,,740029,sub
,740034,sub,old,,740031,sub
,740037,sub,old,,740034,sub
,740035,sub,old,,740034,sub
,740038,sub,old,,740037,sub
,740047,sub,non_spec,,,
,740054,sub,old,740050,,
,740057,sub,old_inact,,,
,740091,sub,non_spec,,,
,740106,sub,old,740100,,
,740109,sub,old,,740106,sub
,740115,sub,old,740114,,
,740116,sub,old,740113,,
,740134,sub,old,740133,,
,740144,sub,old,740141,,
,740182,sub,non_spec,,,
,740188,sub,non_spec,,,
,740218,sub,old_inact,,,
,740229,sub,old,,740218,sub
,740226,sub,old,740222,,
,740244,sub,old,740239,,
,791142,sub,non_spec_old,740230,,
,791152,sub,non_spec_old,791150,,
,791166,sub,non_spec_old,791160,,
,791265,sub,non_spec_old,791254,,
,740331,sub,old,740326,,
,740322,sub,old,,740244,sub
,740351,sub,old,,740348,sub
,740362,sub,old,740359,,
,740386,sub,old,740374,,
,740388,sub,old,740386,,
,740425,sub,old,,791449,sub
,791460,sub,old,,740425,sub
,740440,sub,old,740439,,
,740446,sub,old,740443,,
,740467,sub,old,740464,,
,740471,sub,non_spec_old,,740469,sub
,740469,sub,non_spec_old,740468,,
,740477,sub,non_spec_old,,740475,sub
,740475,sub,non_spec_inf,740465,,
,740482,sub,non_spec_old,740479,,
,740486,sub,non_spec_old,,740482,sub
,740486,obj,old,740484,,
,740505,sub,old,,740503,sub
,740503,sub,old,740501,,
,740514,sub,old,,740505,sub
,740533,sub,old,,740514,sub
,740552,sub,old,740546,,
,740587,sub,old,,740583,sub
,740589,sub,old,,740587,obl
,740587,obl,old,740585,,
,740592,sub,old,,740587,sub
,740605,sub,old,,740592,sub
,740609,sub,old,,740605,sub
,740610,sub,old,740608,,
,740617,sub,old,740614,,
,740611,sub,old,,740610,sub
,740620,sub,old,,740609,sub
,740632,sub,old,740630,,
,791653,sub,acc_gen,,,
,791663,sub,acc_gen,,791653,sub
,740733,sub,old,791654,,
,740748,sub,old,,740733,sub
,740754,sub,old,,740751,sub
,740756,sub,old,740752,,
,740760,sub,old,,740756,sub
,740763,sub,old,,740760,sub
,740792,sub,old,740785,,
,740800,sub,old,740795,,
,740811,sub,old,,740800,sub
,791746,sub,old,,740811,sub
,740836,sub,old,,740792,sub
,791764,sub,acc_gen,,,
,740867,sub,old,791776,,
,740929,sub,old,,740867,sub
,740937,sub,old,740931,,
,740940,sub,old,,740937,sub
,740946,sub,old,740941,,
,740956,sub,old,740953,,
,740957,sub,old,,740952,sub
,740960,sub,old,,740956,sub
,740970,sub,old,,740937,sub
,740982,sub,old,,740970,sub
,741006,sub,old,741001,,
,741016,sub,old,,741006,sub
,791950,sub,old,791949,,
,791950,obj,old,791944,,
,791990,sub,old,791984,,
,791978,sub,old,791972,,
,741106,sub,old,,741102,sub
,741113,sub,old,,741106,sub
,741113,obj,old,741107,,
,741139,sub,old,741121,,
,741151,sub,old,741149,,
,741156,sub,old,741146,,
,741163,sub,old,741161,,
,741170,sub,old,741158,,
,792003,sub,old,741172,,
,792007,sub,old,,741170,sub
,792015,sub,old,792010,,
,741197,obj,old,741192,,
,741197,sub,old,741196,,
,741222,sub,old,741200,,
,741229,sub,old,741220,,
,741239,sub,old,741235,,
,741251,sub,old,,741229,sub
,741289,sub,old,741288,,
,740688,sub,old,791643,,
,797412,sub,old,797411,,
,741389,sub,old,741384,,
,792501,sub,old,792493,,
,741438,sub,old,741427,,
,792577,sub,old,,797412,sub
,741479,sub,old,,741476,sub
,741484,sub,old,,741481,sub
,741466,sub,old,741463,,
,741504,obj,old,741492,,
,741521,sub,old,,741519,sub
,741510,sub,old,741509,,
,741547,sub,old,,741538,sub
,793578,obj,non_spec_old,,793572,obj
,793572,obj,non_spec_old,793566,,
,793568,obj,non_spec_old,793566,,
,793578,sub,non_spec_old,,793572,sub
,793572,sub,non_spec_old,,793568,sub
,741635,sub,non_spec_old,741630,,
,741638,sub,old,741463,,
,741641,sub,old,,741638,sub
,741673,sub,old,741669,,
,741734,sub,old,,741733,sub
,741739,sub,old,,741734,sub
,741742,sub,old,,741739,sub
,741754,sub,old,793681,,
,741756,sub,old,,741742,sub
,741758,sub,old,,741756,sub
,741765,sub,old,,741762,sub
,741778,sub,old,741774,,
,741782,sub,old,741768,,
,741793,sub,old,741788,,
,793703,sub,old,793699,,
,741813,sub,old,741797,,
,741862,sub,old,,741860,sub
,741866,sub,old,,741862,sub
,741877,sub,old,741870,,
,741881,sub,old,741879,,
,741902,sub,old,741900,,
,741915,sub,old,,741910,sub
,741942,sub,non_spec_old,741935,,
,741948,sub,old,741944,,
,741965,sub,old,741949,,
,741970,sub,old,741967,,
,741976,sub,old,,741970,sub
,741976,obj,old,741972,,
,742000,sub,old,741991,,
,742012,sub,old,,742010,sub
,794514,sub,acc_inf,742018,,
,794520,sub,old,,794514,sub
,794524,sub,old,,794520,sub
,794542,sub,old,,794524,sub
,742054,obj,old,794517,,
,793733,sub,old,793729,,
,793734,sub,old,742102,,
,742107,sub,old,793736,,
,742112,sub,old,742110,,
,742119,sub,old,742117,,
,742166,sub,old,742156,,
,742289,sub,old,,742286,sub
,742286,sub,old,,742279,sub
,742273,sub,old,742269,,
,742297,sub,old,,742289,sub
,742309,sub,old,742308,,
,742346,sub,old,742342,,
,742348,sub,old,,742346,sub
,742350,sub,old,742327,,
,742359,sub,old,742337,,
,742383,sub,old,742381,,
,742390,sub,old,,742383,sub
,742396,sub,old,,742393,sub
,742406,sub,old,,742396,sub
,742420,sub,old,742416,,
,742429,sub,old,742427,,
,742432,sub,old,,742419,sub
,741754,obl,acc_inf,741751,,
,742261,sub,old,742259,,
,793788,sub,old,742281,,
,742486,sub,old,793841,,
,742502,sub,old,,742486,sub
,742507,sub,old,,742502,sub
,742509,sub,old,,742507,sub
,742512,sub,old,,742509,sub
,742530,sub,old,742529,,
,742536,sub,old,,742530,sub
,742556,sub,old,742549,,
,742598,sub,old,742587,,
,742600,sub,old,,742598,sub
,742614,sub,old,,742608,sub
,793848,sub,old,742609,,
,742654,sub,old,,742643,sub
,742643,sub,old,742638,,
,742635,obj,old,793848,,
,742667,sub,old,742666,,
,742680,sub,old,742669,,
,742682,sub,old,,742680,sub
,742689,sub,acc_inf,,742682,sub
,742690,sub,old,,742667,sub
,742726,sub,old,,742690,sub
,793877,sub,old,742728,,
,742738,sub,old,793879,,
,742741,sub,old,,742738,sub
,742766,obj,old,,742762,obj
,742762,obj,old,,742760,obj
,742758,sub,old,,742755,sub
,742760,sub,old,,742758,sub
,742762,sub,old,,742760,sub
,742760,obj,old,742753,,
,742769,sub,old,742767,,
,793898,sub,old,793897,,
,742834,sub,old,,742812,sub
,742892,sub,old,742871,,
,742901,sub,non_spec_old,742896,,
,742905,sub,non_spec_old,742903,,
,742969,sub,old,742963,,
,742979,sub,old,742971,,
,742995,sub,old,742983,,
,743016,sub,old,,742979,sub
,743080,sub,old,,793979,sub
,743127,sub,old,743103,,
,743113,sub,old,743109,,
,743143,sub,old,793995,,
,743164,sub,old,743147,,
,794002,sub,old,793997,,
,794013,sub,old,,794002,sub
,743218,sub,old,,743216,sub
,743227,sub,old,743223,,
,743237,sub,old,743234,,
,743239,sub,old,743231,,
,743248,sub,old,,743241,sub
,743255,sub,old,743228,,
,743261,sub,old,743257,,
,743266,sub,old,,743261,sub
,794038,sub,old,,743271,sub
,794042,sub,old,,794038,sub
,743286,sub,old,,743255,sub
,794053,sub,old,794050,,
,794053,obj,old,794049,,
,794072,sub,old,794067,,
,794076,sub,old,,794072,sub
,794104,sub,old,,794076,sub
,794105,sub,old,,794104,sub
,743358,sub,old,743355,,
,743364,sub,old,743361,,
,743366,sub,old,,743364,sub
,743456,sub,old,,743446,sub
,743446,sub,old,794214,,
,743461,sub,old,743458,,
,743461,obj,old,743452,,
,743469,sub,old,743466,,
,743469,obj,old,,743461,sub
,794282,sub,old,794274,,
,743505,sub,old,794283,,
,743510,sub,old,,743505,sub
,743515,sub,acc_inf,743507,,
,794296,sub,old,794295,,
,794298,sub,old,794289,,
,794305,sub,non_spec_old,794301,,
,743548,sub,old,,794296,sub
,743571,sub,old,,743505,sub
,743585,sub,old,743582,,
,743592,sub,old,743587,,
,743613,sub,old,,743610,sub
,743618,sub,old,743615,,
,743625,sub,old,743623,,
,743637,sub,old,743635,,
,743657,sub,old,743654,,
,743662,sub,old,743659,,
,742715,sub,old,,742714,sub
,794046,sub,old,743289,,
,743364,obj,old,743355,,
,743696,sub,old,743689,,
,743714,sub,old,743710,,
,743724,sub,old,743716,,
,743729,sub,old,743726,,
,743734,sub,old,,743724,sub
,794328,sub,old,,743714,sub
,743746,sub,old,794330,,
,743758,sub,old,,743746,sub
,794340,sub,old,,743758,sub
,794342,sub,old,,794340,sub
,743786,sub,old,794370,,
,743791,sub,old,743785,,
,743805,sub,old,,743794,sub
,743841,sub,old,,794423,sub
,743844,sub,non_spec_inf,743840,,
,743852,sub,old,,743848,sub
,794443,sub,old,794442,,
,743871,sub,old,794445,,
,743877,sub,old_inact,,,
,743922,sub,old,743903,,
,743998,sub,old,743996,,
,1144551,sub,old,,743998,sub
,744011,sub,old,,1144551,sub
,744014,sub,old,744012,,
,744035,sub,old,744027,,
,744041,sub,old,744039,,
,744058,sub,old,744053,,
,744059,sub,old,,744058,sub
,744068,sub,old,744062,,
,744077,sub,old,,744068,sub
,744125,sub,old,744095,,
,744132,sub,old,744123,,
,744134,sub,old,,744125,sub
,744150,sub,non_spec_old,744140,,
,744155,sub,old,744145,,
,744159,sub,non_spec_old,,744150,sub
,744150,obj,old,744147,,
,744159,obj,old,744155,,
,794492,sub,old,,744169,sub
,744190,sub,old,744183,,
,794575,sub,non_spec,,,
,744229,sub,old,744180,,
,744233,sub,old,744231,,
,744239,sub,old,,744233,sub
,744241,sub,old,,744239,sub
,794619,obj,old,794614,,
,744307,obj,old,744296,,
,744360,sub,old,,744357,sub
,744367,sub,old,,744360,sub
,744368,sub,old,744362,,
,744414,sub,old,744412,,
,744477,sub,old,,744473,sub
,744495,sub,old,744483,,
,744498,sub,old,744496,,
,744514,sub,old,744508,,
,744382,sub,old,744381,,
,744540,sub,old,,744535,sub
,744550,sub,old,744549,,
,744561,sub,old,,744550,sub
,744565,sub,old,744563,,
,744568,sub,old,,744565,sub
,794701,sub,old,744577,,
,744588,sub,old,,794701,sub
,744603,sub,old,,744588,sub
,744609,sub,old,,744561,sub
,744627,sub,non_spec_old,,744620,sub
,744620,sub,non_spec_old,744612,,
,744631,sub,old,744630,,
,744647,sub,old,744641,,
,744661,sub,old,,744647,sub
,744678,sub,old,744673,,
,744681,obj,non_spec_old,744646,,
,744683,sub,old,,744609,sub
,744688,sub,old,,744678,sub
,744698,sub,old,,744688,sub
,744702,sub,old,744699,,
,744688,obj,old,,744681,obj
,744708,sub,old,744707,,
,744714,sub,old,,744712,sub
,744712,sub,old,744711,,
,744723,obj,non_spec_old,,744722,obj
,744727,obj,non_spec_old,,744726,obj
,744722,obj,quant,,,
,744749,sub,non_spec_old,744741,,
,744753,sub,non_spec_old,744750,,
,744758,sub,non_spec_old,,744749,sub
,744822,obj,old,744817,,
,744863,sub,old,744838,,
,744883,obj,old,744878,,
,794719,sub,old,744874,,
,794742,sub,non_spec_old,794731,,
,794745,sub,old,794741,,
,794751,sub,non_spec_old,,794742,sub
,794758,sub,old,794753,,
,794768,sub,old,,794767,sub
,794767,obj,non_spec_old,794763,,
,744975,sub,old,,794768,sub
,744984,sub,old,,744983,sub
,744984,obj,old,744978,,
,794787,sub,old,,744984,sub
,794789,sub,old,,794787,sub
,794799,sub,old,,794798,sub
,745060,obj,old,745056,,
,794870,sub,old,745047,,
,745077,sub,old,745070,,
,794927,sub,old,794915,,
,794931,sub,old,,794927,sub
,745146,sub,old,745135,,
,794970,sub,old,,745146,sub
,795017,obj,non_spec_old,795016,,
,745229,sub,non_spec_old,745217,,
,745252,sub,old,745247,,
,745242,sub,old,745098,,
,795104,sub,old,745256,,
,745317,sub,old,745297,,
,745330,sub,old,745327,,
,745341,sub,old,,745330,sub
,745353,sub,old,745328,,
,745358,sub,old,,745353,sub
,745363,sub,old,745360,,
,795282,obj,old,795274,,
,745408,sub,old,745400,,
,745418,sub,old,745413,,
,745434,sub,old,745432,,
,745451,sub,old,,745448,sub
,795322,sub,non_spec_old,795315,,
,795324,sub,non_spec_old,,795322,sub
,795313,sub,old,745471,,
,795324,obj,non_spec_old,795320,,
,745528,sub,old,745524,,
,745541,sub,old,745533,,
,745030,sub,old,745024,,
,745030,obl,old,,745019,sub
,745593,sub,old,745583,,
,745590,sub,non_spec_old,745586,,
,795412,sub,old,,795399,sub
,745650,sub,old,745598,,
,745654,sub,old,745649,,
,745670,sub,old,,745650,sub
,745674,sub,old,745671,,
,795418,sub,old,,745674,sub
,795423,sub,old,795420,,
,795423,obj,old,,795418,sub
,745686,sub,old,,745670,sub
,745690,sub,old,745687,,
,795431,sub,old,745708,,
,745726,sub,old,,745686,sub
,795441,sub,non_spec,,,
,795453,sub,old,795443,,
,795458,sub,old,,795453,sub
,795461,sub,old,,795458,sub
,745821,sub,old,745820,,
,745849,sub,old,795482,,
,745852,sub,old,745851,,
,745855,sub,old,,745852,sub
,745869,sub,old,,745849,sub
,745883,sub,old,745876,,
,745890,sub,old,,745888,sub
,745896,sub,old,,745890,sub
,745902,sub,old,,745901,sub
,745904,sub,old,,745902,sub
,745905,sub,old,,745904,sub
,745912,sub,old,745908,,
